zip;street;number_odd_from;number_odd_to;number_even_from;number_even_to;district_name;vote_district_id;landtag_election_district_id;local_election_district_id;bundestag_election_district_id
57439;Biggeweg;1;7;;;Ewig;12.1;;;149
57439;Bilsteiner Weg;3;5;8;8;Mecklinghausen;04.1;;;149
57439;Birkenfeld;1;29;4;28;Neu-Listernohl;12.1;;;149
57439;Birkenweg;1;7;2;8;Ennest;17.1;;;149
57439;Birkeshardt;1;29;12;16;Petersburg;13.1;;;149
57439;Blumenweg;;;4;4;Petersburg;13.1;;;149
57439;Bornweg;1;15;6;14;Windhausen;14.1;;;149
57439;Breite Straße;1;13;2;26;Attendorn;01.1;;;149
57439;Breite Techt;1;17;10;14;Attendorn;01.1;;;149
57439;Breiter Hagen;3;41;4;40;Röllecken;10.1;;;149
57439;Bremge/Biggesee;25;25;12;32;Bremge/Biggesee;12.1;;;149
57439;Bremger Weg;15;95;2;114;Attendorn;06.1;;;149
57439;Breslauer Straße;1;61;2;40;Attendorn;09.1;;;149
57439;Briloner Straße;1;7;2;16;Attendorn;11.1;;;149
57439;Bruchstraße;1;9;4;8;Ennest;17.1;;;149
57439;Brunabendstraße;1;3;2;8;Attendorn;02.1;;;149
57439;Brunnengasse;3;5;;;Attendorn;08.1;;;149
57439;Brückenweg;3;3;8;8;Biggen;02.1;;;149
57439;Buchhagen;;;4;12;Repe;04.1;;;149
57439;Bäckerstraße;9;9;2;4;Attendorn;11.1;;;149
57439;Dahlhausen;1;1;2;2;Dahlhausen;14.1;;;149
57439;Dammweg;1;9;4;6;Neu-Listernohl;12.1;;;149
57439;Danziger Straße;1;33;2;44;Attendorn;11.1;;;149
57439;Daseberg;1;5;8;26;Biekhofen;05.1;;;149
57439;Dechant-Schulte-Straße;3;9;2;18;Dünschede;18.1;;;149
57439;Dieselstraße;;;2;2;Ennest;17.1;;;149
57439;Donnerwenge;19;19;;;Attendorn;09.1;;;149
57439;Dorfstraße;5;61;2;32;Helden;19.1;;;149
57439;Dortmunder Straße;1;53;4;28;Attendorn;09.1;;;149
57439;Drift;1;9;8;10;Niederhelden;04.1;;;149
57439;Drinker Schlaa;1;1;2;2;Helden;19.1;;;149
57439;Drosselweg;1;3;2;4;Neu-Listernohl;12.1;;;149
57439;Dusenschuren;1;13;2;2;Dünschede;18.1;;;149
57439;Dünscheder Straße;3;13;8;8;Niederhelden;04.1;;;149
57439;Ebbe (Forsthaus);1;1;;;Ebbe (Forsthaus);15.1;;;149
57439;Ebbelinghagen;21;37;12;30;Ebbelinghagen;15.1;;;149
57439;Ebbeweg;7;21;2;10;Albringhausen;13.1;;;149
57439;Eiche;5;27;6;6;Albringhausen;13.1;;;149
57439;Eichendorffstraße;3;11;2;12;Attendorn;05.1;;;149
57439;Else-Tump-Weg;9;9;6;10;Biekhofen;05.1;;;149
57439;Engelbertstraße;1;33;2;46;Attendorn;01.1;;;149
57439;Ennester Straße;1;21;4;26;Attendorn;08.1;;;149
57439;Ennester Weg;1;23;2;2;Attendorn;08.1;;;149
57439;Ensenhohl;;;4;6;Ennest;16.1;;;149
57439;Enzianstraße;1;7;2;12;Attendorn;06.1;;;149
57439;Erlenstraße;11;11;8;12;Merklinghausen;13.1;;;149
57439;Erlenstraße;17;31;14;20;Erlen;13.1;;;149
57439;Erlenstraße;91;99;86;90;Wamge;13.1;;;149
57439;Ernteweg;7;23;6;20;Weschede;13.1;;;149
57439;Eschenweg;3;5;4;4;Niederhelden;04.1;;;149
57439;Ewiger Straße;1;5;2;10;Neu-Listernohl;12.1;;;149
57439;Falschede;1;53;54;54;Beukenbeul;13.1;;;149
57439;Fernholte;1;1;;;Fernholte;13.1;;;149
57439;Fichtenhang;3;13;;;Borghausen;10.1;;;149
57439;Fichtenweg;1;13;2;18;Ennest;17.1;;;149
57439;Finkenstraße;1;19;2;20;Attendorn;11.1;;;149
57439;Finkenweg;;;2;2;Neu-Listernohl;12.1;;;149
57439;Finnentroper Straße;1;39;2;48;Attendorn;02.1;;;149
57439;Finnentroper Straße;91;191;82;130;Biggen;02.1;;;149
57439;Fleischhauerstraße;1;5;4;6;Attendorn;11.1;;;149
57439;Flensburger Straße;1;13;2;12;Attendorn;11.1;;;149
57439;Franz-Rinscheid-Straße;1;75;2;76;Neu-Listernohl;12.1;;;149
57439;Franziskanergarten;5;9;;;Attendorn;03.1;;;149
57439;Freithoffstraße;1;9;2;10;Attendorn;02.1;;;149
57439;Friedensstraße;27;27;32;72;Attendorn;06.1;;;149
57439;Fuchsring;1;19;2;20;Neu-Listernohl;12.1;;;149
57439;Färberstraße;1;33;2;20;Attendorn;08.1;;;149
57439;Förder Weg;1;13;6;40;Röllecken;10.1;;;149
57439;Fürstmickestraße;1;19;2;18;Attendorn;05.1;;;149
