zip;street;number_odd_from;number_odd_to;number_even_from;number_even_to;district_name;vote_district_id;landtag_election_district_id;local_election_district_id;bundestag_election_district_id
50127;Auerhahnweg;1;19;;;Quadrath-Ichendorf;21.2;;;91
50127;Auerweg;1;37;4;54;Quadrath-Ichendorf;20.2;;;91
50129;Auf dem Driesch;1;95;4;92;Oberaußem;12.2;;;91
50129;Auf dem Mühlenberg;1;23;2;28;Glessen;18.2;;;91
50129;Auf dem Steinengarten;5;35;4;30;Glessen;17.1;;;91
50127;Auf den Sprüngen;3;39;2;38;Kenten;08.2;;;91
50126;Auf der Alm;1;25;8;12;Bergheim;10.2;;;91
50127;Auf der Helle;1;29;2;30;Quadrath-Ichendorf;22.1;;;91
50127;Auf der Helle;31;43;38;96;Quadrath-Ichendorf;22.2;;;91
50129;Auf der Höhe;3;37;2;28;Fliesteden;16.2;;;91
50126;Auf der Leck;1;23;2;18;Bergheim;09.1;;;91
50129;Außemer Weg;1;11;2;14;Oberaußem;11.1;;;91
50127;Bachstelzenweg;1;3;2;2;Quadrath-Ichendorf;22.1;;;91
50127;Bachstraße;1;15;2;44;Quadrath-Ichendorf;21.1;;;91
50126;Bahnstraße;;;4;20;Bergheim;10.1;;;91
50129;Barbarastraße;27;51;2;60;Niederaußem;13.2;;;91
50126;Bedburger Straße;1;37;2;72;Glesch;03.1;;;91
50129;Beethovenstraße;7;11;2;16;Oberaußem;11.1;;;91
50127;Begonienweg;1;3;2;2;Quadrath-Ichendorf;23.2;;;91
50127;Behringstraße;1;41;4;44;Quadrath-Ichendorf;19.1;;;91
50126;Beisselstraße;1;5;;;Bergheim;09.1;;;91
50126;Bendenstraße;3;67;2;36;Kenten;06.2;;;91
50129;Bergergasse;3;25;2;14;Rheidt-Hüchelhoven;15.1;;;91
50129;Bergerhof;;;0;0;Rheidt-Hüchelhoven;15.1;;;91
50129;Bergheimer Straße;1;59;2;62;Oberaußem;11.1;;;91
50129;Berghof;;;0;0;Glessen;17.1;;;91
50129;Bergmannstraße;3;19;2;18;Rheidt-Hüchelhoven;15.1;;;91
50126;Bergstraße;1;35;2;4;Bergheim;10.1;;;91
50127;Bertlingsgasse;3;5;6;18;Quadrath-Ichendorf;19.2;;;91
50126;Bethlehemer Straße;11;61;2;66;Bergheim;10.1;;;91
50126;Birkenweg;1;53;2;40;Bergheim;09.2;;;91
50126;Birkhahnstraße;;;2;8;Zieverich;04.1;;;91
50126;Blindgasse;1;9;8;14;Kenten;08.2;;;91
50126;Blumenstraße;1;29;4;32;Kenten;08.1;;;91
50129;Bodelschwinghstraße;1;17;2;20;Oberaußem;12.1;;;91
50126;Bohlendorfer Weg;3;13;;;Bergheim;09.1;;;91
50126;Bohnenfeld;;;0;0;Paffendorf;03.2;;;91
50129;Bonnstraße;3;19;4;52;Fliesteden;16.2;;;91
50127;Brahmsstraße;1;9;2;12;Quadrath-Ichendorf;21.1;;;91
50129;Brandenburger Straße;1;41;2;84;Niederaußem;14.2;;;91
50129;Braunfeldsmühle;5;25;4;16;Glessen;17.2;;;91
50129;Brauweilerstraße;5;59;6;66;Glessen;18.1;;;91
50126;Breslauer Straße;3;11;2;32;Kenten;07.1;;;91
50129;Brieystraße;;;10;20;Niederaußem;14.1;;;91
50126;Brockendorfer Weg;1;19;4;14;Zieverich;04.1;;;91
50126;Broichstraße;1;11;4;16;Kenten;08.2;;;91
50129;Bromberger Straße;1;15;2;10;Niederaußem;14.2;;;91
50127;Brucknerstraße;1;17;4;56;Quadrath-Ichendorf;21.1;;;91
50127;Brunhildenstraße;1;17;2;28;Thorr;02.1;;;91
50129;Brunnenstraße;5;5;4;6;Rheidt-Hüchelhoven;15.2;;;91
50126;Brückenstraße;1;15;2;6;Kenten;08.2;;;91
50129;Brühler Straße;3;7;2;14;Rheidt-Hüchelhoven;15.2;;;91
50126;Buchenweg;1;3;;;Bergheim;09.2;;;91
50126;Buchfinkenweg;1;11;2;8;Kenten;07.1;;;91
50127;Buntspechtweg;1;5;2;4;Quadrath-Ichendorf;22.1;;;91
50129;Burg Geretzhoven;;;0;0;Rheidt-Hüchelhoven;15.1;;;91
50127;Bussardstraße;3;73;2;52;Quadrath-Ichendorf;22.1;;;91
50126;Bürgeweg;3;7;2;14;Paffendorf;03.2;;;91
50129;Büsdorfer Straße;1;73;2;72;Oberaußem;11.1;;;91
50126;Carl-Bosch-Straße;1;21;2;28;Zieverich;04.2;;;91
50126;Carl-Sonnenschein-Straße;1;45;2;42;Kenten;08.1;;;91
50127;Carl-Spitzweg-Straße;3;25;2;6;Quadrath-Ichendorf;20.1;;;91
50126;Charlottenhofstraße;1;11;8;10;Zieverich;04.1;;;91
