zip;street;number_odd_from;number_odd_to;number_even_from;number_even_to;district_name;vote_district_id;landtag_election_district_id;local_election_district_id;bundestag_election_district_id
57223;Bockenbachstr.;;;56;56;Bockenbach;015.1;;;148
57223;Bockenbachstr.;47;103;40;50;Bockenbach;015.1;;;148
57223;Bockenbachstr.;45A;45A;;;Bockenbach;015.1;;;148
57223;Bockenbachstr.;;;60;92;Bockenbach;015.1;;;148
57223;Bogenstr.;5;33;2;26;Fellinghausen;012.1;;;148
57223;Bottenbacher Gasse;;;4;8;Buschhütten;001.1;;;148
57223;Bottenbacher Str.;3;83;2;84;Buschhütten;002.1;;;148
57223;Brachestr.;1;7;2;18;Fellinghausen;012.1;;;148
57223;Brandenburger Weg;3;5;4;12;Kreuztal;004.1;;;148
57223;Brandhecke;3;5;2;18;Krombach;017.1;;;148
57223;Brauereistr.;33;49;36;52;Krombach;017.1;;;148
57223;Brauhausweg;1;7;2;6;Eichen;014.1;;;148
57223;Bredower Weg;3;5;4;12;Kreuztal;004.1;;;148
57223;Breslauer Str.;1;13;2;8;Kreuztal;006.1;;;148
57223;Brücher Weg;1;43;;;Kredenbach;011.1;;;148
57223;Brückenstr.;3;15;2;12;Kreuztal;003.1;;;148
57223;Brüderweg;1;13;2;12;Osthelden;013.2;;;148
57223;Buchener Weg;7;9;2;36;Buschhütten;003.1;;;148
57223;Buchsbaumweg;;;2;8;Ferndorf;008.2;;;148
57223;Burgholdinghausen;1;1;4;6;Burgholdinghausen;019.1;;;148
57223;Burgholdinghauser Weg;1;45;6;42;Littfeld;019.1;;;148
57223;Burgseifen;9;25;2;2;Krombach;017.1;;;148
57223;Buschhüttener Str.;11;105;14;110;Buschhütten;002.1;;;148
57223;Bussardweg;5;51;2;10;Kredenbach;011.1;;;148
57223;Charlottenstr.;7;31;2;28;Buschhütten;001.1;;;148
57223;Dachsweg;1;23;2;20;Stendenbach;016.1;;;148
57223;Dahlienweg;1;23;;;Kreuztal;007.1;;;148
57223;Dallnstr.;1;105;4;38;Ferndorf;009.1;;;148
57223;Danziger Str.;1;11;;;Kreuztal;007.1;;;148
57223;Deichwaldstr.;3;7;2;6;Buschhütten;003.1;;;148
57223;Dicke Buche;1;29;6;26;Krombach;017.1;;;148
57223;Distelweg;3;9;4;10;Kreuztal;006.1;;;148
57223;Dornseifer Str.;1;69;4;68;Fellinghausen;013.1;;;148
57223;Dr.-Erich-Moning-Str.;3;15;2;24;Kreuztal;004.1;;;148
57223;Dr.-Menne-Str.;1;11;4;8;Kreuztal;004.1;;;148
57223;Dr.-Stelbrink-Str.;1;11;2;12;Kredenbach;011.1;;;148
57223;Dörnbergstr.;5;19;2;16;Kreuztal;004.1;;;148
57223;Dörrwiesenstr.;1;19;2;18;Kreuztal;008.1;;;148
57223;Ebertshahnstr.;1;27;2;36;Ferndorf;010.1;;;148
57223;Eckertswehr;5;35;2;24;Kredenbach;011.1;;;148
57223;Edelweißweg;1;3;2;2;Krombach;017.1;;;148
57223;Eggersten Ring;;;34;54;Kreuztal;006.1;;;148
57223;Eggersten Ring;1;19;6;32;Kreuztal;007.1;;;148
57223;Eiche Wende;1;5;4;6;Kredenbach;011.1;;;148
57223;Eichendorffweg;1;7;2;20;Fellinghausen;013.1;;;148
57223;Eichener Str.;3;125;4;116;Eichen;014.1;;;148
57223;Eichenhof;1;1;;;Stendenbach;016.1;;;148
57223;Eichenweg;1;9;4;4;Stendenbach;014.1;;;148
57223;Eichholzstr.;1;13;2;10;Kreuztal;004.1;;;148
57223;Enzianweg;1;7;;;Krombach;017.1;;;148
57223;Erfurter Str.;1;37;2;30;Krombach;016.2;;;148
57223;Ernsdorfstr.;3;113;4;116;Kreuztal;008.1;;;148
57223;Erzebachstr.;1;17;2;26;Fellinghausen;012.1;;;148
57223;Feldhof;1;7;2;4;Ferndorf;008.2;;;148
57223;Feldmannshof;1;1;;;Stendenbach;016.1;;;148
57223;Feldstr.;1;29;2;32;Ferndorf;010.1;;;148
57223;Fellenbachstr.;1;27;2;38;Fellinghausen;012.1;;;148
57223;Fellinghausener Str.;1;37;2;40;Fellinghausen;012.1;;;148
57223;Fellinghausener Str.;39;81;42;78;Fellinghausen;013.1;;;148
57223;Ferndorfer Str.;1;19;2;26;Kreuztal;008.1;;;148
57223;Ferndorfer Str.;23;47;28;58;Ferndorf;008.2;;;148
57223;Ferndorfer Str.;49;107;72;116;Ferndorf;009.1;;;148
57223;Feuerdornweg;3;11;2;10;Ferndorf;010.1;;;148
57223;Fichtenweg;1;9;2;4;Kreuztal;004.1;;;148
57223;Finkenweg;3;13;2;8;Kredenbach;011.1;;;148
57223;Fliederweg;3;25;;;Kreuztal;007.1;;;148
57223;Flurenwende;3;19;6;18;Kreuztal;008.1;;;148
57223;Forstweg;11;11;12;24;Buschhütten;003.1;;;148
57223;Forstweg;1;1;2;10;Kreuztal;003.1;;;148
57223;Freesienweg;;;2;12;Kreuztal;007.1;;;148
57223;Frh.-Vom-Stein-Str.;1;31;2;48;Kreuztal;004.1;;;148
57223;Friedhofsweg;1;7;2;34;Ferndorf;009.1;;;148
57223;Friedrich-Ebert-Str.;15;21;10;24;Buschhütten;003.1;;;148
57223;Friedrich-Grieb-Weg;;;2;12;Littfeld;019.1;;;148
57223;Fuchsweg;1;9;2;16;Stendenbach;014.1;;;148
57223;Föhrenweg;1;9;2;10;Littfeld;018.1;;;148
57223;Gartenstr.;13;27;12;36;Ferndorf;008.2;;;148
57223;Gartenstr.;3;9;2;10;Kreuztal;008.1;;;148
57223;Gasser Weg;1;5;2;12;Ferndorf;009.1;;;148
57223;Geranienweg;1;1;2;18;Kreuztal;005.1;;;148
57223;Gerberstr.;1;35;2;26;Littfeld;018.1;;;148
57223;Gerh.-Hauptmann-Weg;1;27;2;14;Buschhütten;001.1;;;148
57223;Gewendtweg;1;5;2;16;Osthelden;013.2;;;148
57223;Ginsterweg;1;11;4;8;Kreuztal;008.1;;;148
57223;Gladiolenweg;;;2;20;Kreuztal;007.1;;;148
57223;Glogauer Str.;3;7;2;6;Osthelden;013.2;;;148
57223;Glück-Auf-Str.;3;33;2;36;Kreuztal;008.1;;;148
57223;Glück-Auf-Str.;35;35;38;38;Ferndorf;008.2;;;148
57223;Goetheweg;1;39;24;28;Buschhütten;001.1;;;148
57223;Goldregenweg;1;9;2;12;Ferndorf;010.1;;;148
57223;Grabenstr.;3;5;2;6;Kreuztal;005.1;;;148
57223;Grenzweg;5;9;2;8;Eichen;016.1;;;148
57223;Grubenstr.;1;83;2;72;Littfeld;019.1;;;148
